"","sample_name","sample_title","bioproject_accession","organism","collection_date","depth","elev","env_broad_scale","env_local_scale","env_medium","geo_loc_name","lat_long","agrochem_addition","Replicate"
"1113","HLB-C-LM-3B_18S-ITS-BR5-F230-multiplex","Pinkey-Ashnet-HLB-C-LM-3B_S12","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1115","HLB-C-LM-4A_18S-ITS-BR5-F230-multiplex","Pinkey-Ashnet-HLB-C-LM-4A_S53","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1117","HLB-C-LM-4B_18S-ITS-BR5-F230-multiplex","Pinkey-Ashnet-HLB-C-LM-4B_S54","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1119","HLB-C-MIN-3A_18S-ITS-BR5-F230-multiplex","Pinkey-Ashnet-HLB-C-MIN-3A_S15","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","","replicate  3A: amplicon 18S, ITS, BR5, F230"
"1121","HLB-C-MIN-3B_18S-ITS-BR5-F230-multiplex","Pinkey-Ashnet-HLB-C-MIN-3B_S16","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1123","HLB-C-MIN-4A_18S-ITS-BR5-F230-multiplex","Pinkey-Ashnet-HLB-C-MIN-4A_S57","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1125","HLB-C-MIN-4B_18S-ITS-BR5-F230-multiplex","Pinkey-Ashnet-HLB-C-MIN-4B_S58","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1127","ETM-A-FH-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-2A_S2","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1129","ETM-A-FH-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-2B_S5","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1131","ETM-A-FH-3A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-3A_S14","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  3A: amplicon 18S, ITS, BR5, F230"
"1133","ETM-A-FH-3B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-FH-3B_S17","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1135","ETM-A-LM-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-2A_S1","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1137","ETM-A-LM-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-2B_S4","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1139","ETM-A-LM-3A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-3A_S13","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  3A: amplicon 18S, ITS, BR5, F230"
"1141","ETM-A-LM-3B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-LM-3B_S16","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1143","ETM-A-MIN-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-2A_S3","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1145","ETM-A-MIN-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-2B_S6","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1147","ETM-A-MIN-3A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-3A_S15","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  3A: amplicon 18S, ITS, BR5, F230"
"1149","ETM-A-MIN-3B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-A-MIN-3B_S18","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","20 t/ha Bottom wood ash","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1151","ETM-C-FH-3A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-FH-3A_S8","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","","replicate  3A: amplicon 18S, ITS, BR5, F230"
"1153","ETM-C-FH-3B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-FH-3B_S11","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1155","ETM-C-FH-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-FH-4A_S20","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Quebec","45.57 N 71.25 W","","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1157","ETM-C-LM-3A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-LM-3A_S7","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","","replicate  3A: amplicon 18S, ITS, BR5, F230"
"1159","ETM-C-LM-3B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-LM-3B_S10","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1161","ETM-C-LM-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-LM-4A_S19","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1163","ETM-C-LM-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-LM-4B_S22","","soil metagenome",2017,"10-15 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Quebec","45.57 N 71.25 W","","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1165","ETM-C-MIN-3A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-MIN-3A_S9","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","","replicate  3A: amplicon 18S, ITS, BR5, F230"
"1167","ETM-C-MIN-3B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-MIN-3B_S12","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","","replicate  3B: amplicon 18S, ITS, BR5, F230"
"1169","ETM-C-MIN-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-ETM-C-MIN-4A_S21","","soil metagenome",2017,"0-10 cm",388,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Quebec","45.57 N 71.25 W","","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1171","HLB-A1-MIN-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-MIN-2A_S23","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1173","HLB-A1-MIN-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A1-MIN-2B_S24","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1175","HLB-A2-FH-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-FH-2A_S27","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1177","HLB-A2-FH-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-FH-2B_S28","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1179","HLB-A2-LM-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-LM-2A_S25","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1181","HLB-A2-LM-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-LM-2B_S26","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1183","HLB-A2-MIN-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-MIN-2A_S29","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1185","HLB-A2-MIN-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A2-MIN-2B_S30","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1187","HLB-A3-FH-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-FH-2A_S33","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1189","HLB-A3-FH-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-FH-2B_S34","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1191","HLB-A3-FH-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-FH-4A_S45","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1193","HLB-A3-FH-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-FH-4B_S46","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1195","HLB-A3-LM-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-LM-2A_S31","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1197","HLB-A3-LM-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-LM-2B_S32","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1199","HLB-A3-MIN-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-MIN-2A_S35","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1201","HLB-A3-MIN-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-MIN-2B_S36","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1203","HLB-A3-MIN-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-MIN-4A_S47","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1205","HLB-A3-MIN-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A3-MIN-4B_S48","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Bottom wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1207","HLB-A4-FH-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-FH-2A_S39","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1209","HLB-A4-FH-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-FH-2B_S40","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1211","HLB-A4-FH-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-FH-4A_S51","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1213","HLB-A4-FH-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-FH-4B_S52","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1215","HLB-A4-LM-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-LM-2A_S37","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1217","HLB-A4-LM-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-LM-2B_S38","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1219","HLB-A4-LM-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-LM-4A_S49","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1221","HLB-A4-LM-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-LM-4B_S50","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1223","HLB-A4-MIN-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-MIN-2A_S41","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1225","HLB-A4-MIN-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-MIN-2B_S42","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1227","HLB-A4-MIN-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-MIN-4A_S53","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1229","HLB-A4-MIN-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A4-MIN-4B_S54","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","1 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1231","HLB-A5-FH-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-FH-4A_S57","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1233","HLB-A5-FH-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-FH-4B_S58","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1235","HLB-A5-LM-2A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-LM-2A_S43","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  2A: amplicon 18S, ITS, BR5, F230"
"1237","HLB-A5-LM-2B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-LM-2B_S44","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  2B: amplicon 18S, ITS, BR5, F230"
"1239","HLB-A5-LM-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-LM-4A_S55","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1241","HLB-A5-LM-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-LM-4B_S56","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1243","HLB-A5-MIN-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-MIN-4A_S59","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1245","HLB-A5-MIN-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A5-MIN-4B_S60","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","4 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1247","HLB-A6-FH-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-FH-4A_S63","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1249","HLB-A6-FH-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-FH-4B_S64","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","organic horizon[ENVO:03600018]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1251","HLB-A6-LM-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-LM-4A_S61","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1253","HLB-A6-LM-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-LM-4B_S62","","soil metagenome",2017,"5-8 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","litter layer[ENVO:01000338]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
"1255","HLB-A6-MIN-4A_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-MIN-4A_S65","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  4A: amplicon 18S, ITS, BR5, F230"
"1257","HLB-A6-MIN-4B_18S-ITS-BR5-F230-multiplex","Pinkney-Ashnet-HLB-A6-MIN-4B_S66","","soil metagenome",2017,"0-10 cm",415,"soil[ENVO:00001998]","forest soil[ENVO:00002261]","mineral horizon[ENVO:03600011]","Canada: Ontario","45.223 N 78.592 W","8 t/ha Fly wood ash","replicate  4B: amplicon 18S, ITS, BR5, F230"
